Date,Potencial de Hidrógeno (in situ),Conductividad Eléctrica,Temperatura de la muestra,Sólidos Suspendidos Totales,Oxígeno disuelto (en campo),Caudal,Turbiedad,Plomo total,Zinc total,Arsénico total,Cobre total,Cianuro Total,Cadmio total,Mercurio total,Potencial rédox,Hierro total,Cromo Total,Niquel total,Manganeso total,Magnesio total
2014-06-29,7.93,2870.0,9.2,2.0,8.44,1012.0,1.9,0.0001,0.003,0.0113,0.0003,0.0,3e-05,0.0001,234.3,0.001,0.0001,0.0002,0.0284,19.62
2014-07-06,7.81,3120.0,8.3,2.0,7.85,926.0,0.55,0.0001,0.0085,0.0109,0.0003,0.001,3e-05,0.0001,269.4,0.001,0.0001,0.0002,0.0,0.0
2014-07-13,7.88,3090.0,7.45,2.0,7.955,983.0,0.385,0.0001,0.003,0.01175,0.0003,0.001,3e-05,0.0001,268.79999999999995,0.001,0.0001,0.0002,0.0278,19.25
2014-07-20,7.995000000000001,3175.0,9.45,3.0,8.975,1180.5,0.76,0.0001,0.0075,0.01155,0.0012,0.001,3e-05,0.0001,276.2,0.0435,0.0001,0.0002,0.0327,19.87
2014-07-27,7.93,3240.0,9.8,2.0,8.84,1143.0,0.31,0.0001,0.003,0.0127,0.0003,0.0,3e-05,0.0001,270.7,0.001,0.0001,0.0002,0.0257,20.33
2014-08-03,7.924999999999999,3370.0,10.55,2.5,8.692499999999999,1011.0,0.4,0.0001,0.00425,0.0129249999999999,0.0003,0.001,3e-05,0.0001,271.4,0.023,0.0001,0.0002,0.0417,22.69
2014-08-10,7.76,3450.0,5.6,2.0,8.06,880.0,0.48,0.0001,0.003,0.0133,0.0003,0.0,3e-05,5e-05,273.1,0.001,0.0001,0.0002,0.0232,21.273
2014-08-17,7.505,2580.325,11.65,2.75,7.9225,974.0,0.5725,0.0001,0.003,0.010375,0.0003,0.001,3e-05,5e-05,288.67499999999995,0.001,0.0001,0.0002,0.024775,16.127000000000002
2014-08-24,7.77,3510.0,9.2,2.5,7.779999999999999,992.5,0.38,0.0001,0.0115,0.0119499999999999,0.00125,0.0,3e-05,5e-05,273.45,0.13,0.0001,0.0030499999999999,0.0443,20.015
2014-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,7.883333333333333,3656.6666666666665,14.433333333333332,2.0,7.1433333333333335,1302.3333333333333,0.61,0.0001,0.0323333333333333,0.0137333333333333,0.0031,0.001,3e-05,5e-05,272.46666666666664,0.176,0.0001,0.00295,0.051,29.52
2014-09-14,7.79,3530.0,12.7,3.0,7.84,1372.0,0.73,0.0001,0.003,0.0147,0.0003,0.0,3e-05,5e-05,272.0,0.001,0.0001,0.0002,0.0751,26.56
2014-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.003,0.0151,0.0003,0.0,3e-05,5e-05,0.0,0.001,0.0001,0.0002,0.069,20.25
2014-09-28,8.14,3490.0,16.3,4.0,7.92,1404.0,1.93,0.0001,0.003,0.0146,0.003,0.0,3e-05,5e-05,273.9,0.161,0.0001,0.0002,0.0687,17.88
2014-10-05,8.195,3550.0,14.65,2.0,8.465,1501.0,0.825,0.0001,0.01,0.01375,0.0003,0.001,3e-05,5e-05,281.9,0.001,0.0001,0.0002,0.0,0.0
2014-10-12,8.28,2200.0,16.45,23.0,6.895,2571.0,13.8,0.0001,0.022,0.01235,0.0003,0.001,3e-05,5e-05,267.3,0.182,0.0001,0.0002,0.07075,12.93
2014-10-19,8.625,2020.5,19.15,2.0,8.690000000000001,1853.0,0.825,0.0001,0.0475,0.01545,0.0003,0.001,3e-05,5e-05,266.6,0.032,0.0001,0.0002,0.04015,12.14
2014-10-26,8.2,1989.0,13.4,4.0,7.7,4935.0,2.78,0.0001,0.003,0.0081,0.0032,0.0,3e-05,5e-05,257.9,0.177,0.0001,0.0002,0.0372,11.26
2014-11-02,8.41,2270.0,18.0,2.0,9.75,1334.0,0.71,0.0001,0.01,0.0118,0.0024,0.0,3e-05,5e-05,262.1,0.043,0.0001,0.0002,0.0123,14.56
2014-11-09,7.955,2820.0,14.875,2.0,7.909999999999999,1215.65,0.7175,0.0001,0.003,0.0113,0.00115,0.001,3e-05,5e-05,262.45,0.0175,0.0001,0.0002,0.0199,18.0
2014-11-16,7.885,3280.0,16.700000000000003,2.5,7.705,1274.0,0.755,0.0001,0.009,0.0124,0.00335,0.001,3e-05,5e-05,258.95,0.0055,0.0001,0.00095,0.038,23.085
2014-11-23,8.57,3450.0,16.2,2.0,6.89,859.7,0.57,0.0001,0.003,0.0164,0.0003,0.001,3e-05,5e-05,276.8,0.001,0.0001,0.0002,0.0302,24.48
2014-11-30,8.13,3150.0,19.4,2.0,8.57,865.0,0.91,0.0001,0.007,0.0125,0.0023,0.0,3e-05,5e-05,278.2,0.052,0.0001,0.0002,0.0299,19.27
2014-12-07,8.205,3435.0,16.975,2.0,7.8475,869.5,0.5800000000000001,0.0001,0.003,0.0136,0.002375,0.001,3e-05,5e-05,270.85,0.001,0.0001,0.00055,0.0248,22.26
2014-12-14,7.82,3640.0,15.2,2.0,7.96,894.0,0.41,0.0001,0.007,0.0122,0.0025,0.001,3e-05,5e-05,285.3,0.001,0.0001,0.0002,0.0406,21.37
2014-12-21,7.62,3620.0,13.5,2.0,7.44,911.8,0.51,0.0001,0.017,0.011,0.0022,0.0,3e-05,5e-05,282.4,0.055,0.0001,0.0002,0.0509,20.35
2014-12-28,7.67,2810.0,11.3,9.0,4.94,1702.0,16.8,0.0001,0.003,0.0096,0.0054,0.0,3e-05,5e-05,279.1,0.001,0.0001,0.0002,0.0483,17.41
2015-01-04,8.215,794.0,13.65,37.0,6.925,12603.0,109.5,0.00545,0.0705,0.01355,0.0168,0.0,3e-05,5e-05,272.15,3.6955,0.0017,0.005,0.0968,7.561
2015-01-11,8.565000000000001,595.5,14.8,12.5,7.425,10123.0,13.3,0.0001,0.0075,0.00825,0.00435,0.001,3e-05,5e-05,275.5,0.22,0.0001,0.0002,0.0289,6.841
2015-01-18,8.54,442.0,10.5,18.0,7.26,13268.0,11.2,0.0001,0.013,0.0055,0.0043,0.001,3e-05,5e-05,236.2,0.219,0.0001,0.0002,0.0433,4.212
2015-01-25,8.67,841.0,14.3,2.0,7.89,10187.0,1.46,0.0001,0.018,0.0099,0.0018,0.001,3e-05,5e-05,236.4,0.08,0.0001,0.0002,0.0281,6.895
2015-02-01,8.79,706.0,16.7,3.0,8.04,7651.0,5.8,0.0001,0.03,0.0077,0.0085,0.001,3e-05,5e-05,235.9,0.228,0.0001,0.0002,0.0203,6.291
2015-02-08,8.875,431.0,15.7,4.0,7.75,15872.5,4.375,0.0001,0.008,0.00645,0.0027,0.001,3e-05,5e-05,191.0,0.175,0.0001,0.0002,0.0,0.0
2015-02-15,7.65,304.0,12.55,121.0,6.93,32943.0,86.7,0.0039,0.023,0.0065,0.01145,0.001,3e-05,5e-05,222.2,2.513,0.0018,0.0035,0.1312,4.294499999999999
2015-02-22,8.13,299.0,9.3,177.0,7.24,27070.0,103.0,0.003,0.013,0.0052,0.0075,0.001,3e-05,0.00042,257.1,1.746,0.0012,0.0023,0.1641,3.99
2015-03-01,8.54,490.0,15.9,4.0,6.99,23201.0,5.38,0.0001,0.009,0.0062,0.0024,0.001,3e-05,5e-05,246.7,0.167,0.0001,0.0002,0.0201,5.556
2015-03-08,8.392500000000002,445.5,13.6,4.5,6.97,16555.0,5.4375,0.000325,0.096,0.0055499999999999,0.003475,0.001,3e-05,5e-05,289.725,0.127,0.0001,0.0002,0.0192,5.084
2015-03-15,8.475,405.5,15.45,25.5,6.62,18980.0,18.15,0.0020166666666666,0.0091666666666666,0.0052499999999999,0.00365,0.001,0.000525,5e-05,297.05,0.5716666666666667,0.0015833333333333,0.0015166666666666,0.0461833333333333,4.214
2015-03-22,8.465,453.5,13.1,5.0,7.055,18205.0,9.07,0.0001,0.0139999999999999,0.0060999999999999,0.0015999999999999,0.001,3e-05,5e-05,254.7,0.2035,0.0001,0.0002,0.02135,4.6605
2015-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-05,8.33,657.5,14.5,2.0,7.35,13757.0,1.63,0.0001,0.0345,0.00755,0.0018,0.001,3e-05,5e-05,250.4,0.001,0.0001,0.0002,0.0,0.0
2015-04-12,8.165,572.0,11.45,15.0,7.17,29278.5,12.515,0.0001,0.015,0.0056,0.0048,0.001,3e-05,5e-05,264.4,0.3294999999999999,0.0001,0.0002,0.03445,5.316
2015-04-19,8.5,350.0,14.1,3.0,7.41,48145.0,5.29,0.0001,0.017,0.004,0.0044,0.001,3e-05,5e-05,272.3,0.181,0.0001,0.0002,0.0148,3.573
2015-04-26,8.15,569.0,11.4,2.0,6.89,12480.0,0.95,0.0001,0.024,0.0053,0.0003,0.001,3e-05,5e-05,258.2,0.001,0.0001,0.0002,0.0097,5.314
2015-05-03,8.18,447.0,9.4,2.0,8.03,25190.0,2.83,0.0001,0.016,0.0059,0.0003,0.001,3e-05,5e-05,190.5,0.001,0.0001,0.0002,0.0112,4.769
2015-05-10,8.425,622.0,11.55,2.0,9.99,14743.0,0.7949999999999999,0.0001,0.003,0.00695,0.00115,0.001,3e-05,5e-05,194.0,0.001,0.0001,0.0002,0.0,0.0
2015-05-17,8.26,840.5,10.95,2.0,7.51,13755.0,0.54,0.0001,0.0045,0.00805,0.0003,0.001,3e-05,5e-05,196.3,0.001,0.0001,0.0002,0.0115,7.1850000000000005
2015-05-24,8.15,1015.0,10.4,2.0,7.4,9031.0,0.48,0.0001,0.007,0.0093,0.0003,0.001,3e-05,5e-05,224.5,0.001,0.0001,0.0002,0.0138,7.837
2015-05-31,8.28,1552.0,12.4,2.0,7.93,0.0,0.59,0.0001,0.003,0.0103,0.0013,0.001,3e-05,5e-05,0.0,0.001,0.0001,0.0002,0.018,10.29
2015-06-07,8.103333333333333,1566.3333333333333,11.033333333333331,2.0,8.0,4051.3333333333335,0.5766666666666667,0.0001,0.003,0.0090666666666666,0.0006333333333333,0.001,3e-05,5e-05,166.79999999999998,0.001,0.0001,0.0002,0.0163,12.77
2015-06-14,7.945,2016.0,8.0,2.0,8.57,2971.0,0.515,0.0001,0.0069999999999999,0.0113,0.00085,0.001,3e-05,5e-05,144.05,0.0175,0.0001,0.0002,0.02655,14.265
2015-06-21,8.2,2280.0,10.0,2.0,8.5,1748.0,0.44,0.0001,0.014,0.0121,0.0021,0.001,3e-05,5e-05,206.1,0.001,0.0001,0.0002,0.0279,15.84
2015-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,7.95,2483.333333333333,8.5,2.0,7.5,1772.0,0.3999999999999999,0.0001,0.0116666666666666,0.0113,0.0005,0.001,3e-05,5e-05,202.4,0.001,0.0001,0.0002,0.0212,16.82
2015-07-12,7.939999999999999,2600.0,6.0,2.0,8.425,1696.0,0.61,0.0001,0.008,0.01255,0.00225,0.001,3e-05,5e-05,209.6,0.001,0.0001,0.0002,0.02545,17.53
2015-07-19,8.01,2580.0,7.9,2.0,7.63,1484.0,0.64,0.0001,0.01,0.012,0.0017,0.001,3e-05,5e-05,181.1,0.001,0.0001,0.0002,0.0253,17.64
2015-07-26,7.86,2810.0,5.6,2.0,8.18,1442.0,0.36,0.0001,0.003,0.0131,0.0013,0.001,3e-05,5e-05,218.5,0.001,0.0001,0.0002,0.0273,15.23
2015-08-02,7.9625,2805.0,11.75,2.0,8.985,1346.5,0.625,0.0001,0.0075,0.013125,0.0014,0.001,3e-05,5e-05,196.85,0.001,0.0001,0.0002,0.0324,19.31
2015-08-09,7.377499999999999,2212.975,6.825,2.0,7.395,1243.0,0.4225,0.0001,0.003,0.00975,0.001425,0.001,3e-05,5e-05,246.5,0.012,0.0001,0.0002,0.035125,15.0885
2015-08-16,7.93,3020.0,7.3,2.0,7.47,1145.0,0.54,0.0008,0.003,0.0137,0.0019,0.001,3e-05,5e-05,226.2,0.043,0.0001,0.0002,0.041,20.84
2015-08-23,7.93,2910.0,6.7,2.0,8.16,1438.0,0.61,0.0008,0.003,0.014,0.0029,0.001,3e-05,5e-05,225.3,0.051,0.0001,0.0002,0.0513,20.02
2015-08-30,8.36,3130.0,14.8,3.0,8.21,917.7,0.5,0.0001,0.003,0.0144,0.0015,0.001,3e-05,5e-05,271.8,0.001,0.0001,0.0002,0.0299,21.57
2015-09-06,7.741666666666667,3133.333333333333,11.85,4.0,8.093333333333334,1126.5,0.6933333333333334,0.0001666666666666,0.0066666666666666,0.0135333333333333,0.0013,0.0025,0.0001433333333333,5e-05,189.46666666666667,0.0465,0.0004,0.0003125,0.0534,21.12
2015-09-13,7.78,3400.0,9.2,3.5,7.69,1071.0,0.35,0.00015,0.00175,0.01655,0.00175,0.0025,0.000115,5e-05,271.15,0.0455,0.0003,0.000425,0.04675,23.085
2015-09-20,7.73,3360.0,10.4,3.5,7.33,675.29,0.66,0.00015,0.00175,0.0067,0.00095,0.0025,0.000115,5e-05,270.1,0.0255,0.0003,0.000275,0.04595,21.945
2015-09-27,7.87,3570.0,12.3,3.5,7.53,1007.0,0.32,0.00015,0.00175,0.00745,0.0013499999999999,335.6683333333333,0.000115,5e-05,189.4333333333333,0.0255,0.0003,0.000275,0.0412,23.31
2015-10-04,7.713333333333334,3420.0,11.233333333333334,5.0,7.403333333333333,799.8000000000001,0.3566666666666667,0.0002,0.0005,0.0078733333333333,0.0003,0.004,0.0002,5e-05,204.66666666666663,0.05,0.0005,0.00035,0.0415,23.31
2015-10-11,7.135,3540.0,12.1,5.0,7.35,957.5,0.595,0.0002,0.0005,0.011315,0.0003,0.004,0.0002,0.0494849999999999,208.0,0.05,0.0005,0.00035,0.0403,23.54
2015-10-18,7.18,3680.0,13.1,5.0,7.5,819.3,0.43,0.0002,0.0005,0.01259,0.0003,0.004,0.0002,5e-05,151.0,0.05,0.0005,0.00035,0.06646,25.64
2015-10-25,7.13,3630.0,14.8,5.0,7.64,593.3,0.83,0.0002,0.0005,0.0111,0.0003,0.004,0.0002,5e-05,253.0,0.05,0.0005,0.00035,0.04313,23.16
2015-11-01,7.97,2430.0,14.5,0.0,8.08,1875.0,0.69,0.0002,0.0005,0.0005,0.0027,0.0,0.0002,5e-05,263.0,0.05,0.0005,0.00035,0.0,0.0
2015-11-08,7.95,2480.0,12.0,5.0,6.82,1885.0,0.53,0.0002,0.0005,0.0076,0.0003,0.004,0.0002,0.0005,252.0,0.0,0.0,0.0,0.0,0.0
2015-11-15,7.914999999999999,3175.5,13.3,5.0,7.875,1634.15,0.6499999999999999,0.0002,0.0005,0.00764,0.00215,0.004,0.0002,5e-05,177.0,0.05,0.0005,0.00035,0.03725,20.11
